index,index_in_dataset,t_lava_vae_forward_gradient,t_lava_vae_bp_gradient,t_lava_vae_vanilla,t_lava_cae_forward_gradient,t_lava_cae_bp_gradient,t_lava_cae_vanilla,t_lava_cvae_forward_gradient,t_lava_cvae_bp_gradient,t_lava_cvae_vanilla,kl_lava_vae_forward_gradient,kl_lava_vae_bp_gradient,kl_lava_vae_vanilla,kl_lava_cae_forward_gradient,kl_lava_cae_bp_gradient,kl_lava_cae_vanilla,kl_lava_cvae_forward_gradient,kl_lava_cvae_bp_gradient,kl_lava_cvae_vanilla,ws_lava_vae_forward_gradient,ws_lava_vae_bp_gradient,ws_lava_vae_vanilla,ws_lava_cae_forward_gradient,ws_lava_cae_bp_gradient,ws_lava_cae_vanilla,ws_lava_cvae_forward_gradient,ws_lava_cvae_bp_gradient,ws_lava_cvae_vanilla,js_lava_vae_forward_gradient,js_lava_vae_bp_gradient,js_lava_vae_vanilla,js_lava_cae_forward_gradient,js_lava_cae_bp_gradient,js_lava_cae_vanilla,js_lava_cvae_forward_gradient,js_lava_cvae_bp_gradient,js_lava_cvae_vanilla,mse_lava_vae_forward_gradient,mse_lava_vae_bp_gradient,mse_lava_vae_vanilla,mse_lava_cae_forward_gradient,mse_lava_cae_bp_gradient,mse_lava_cae_vanilla,mse_lava_cvae_forward_gradient,mse_lava_cvae_bp_gradient,mse_lava_cvae_vanilla
135,5666,1.4530863761901855,0.6120712757110596,0.5945427417755127,1.900888442993164,0.838658332824707,0.6657946109771729,0.43116068840026855,0.8471860885620117,0.6682271957397461,,,,,,,0.0,3.8401336038169984,,,,,,,,0.00215738471201422,0.0012111795442531295,,,,,,,,0.0,1.855644016237657,,,,,,,,0.08498595516638029,0.15456817412480497,
136,9348,1.9355463981628418,0.6225974559783936,0.5810317993164062,1.880216360092163,0.6297969818115234,0.6514954566955566,0.4426460266113281,0.8842017650604248,0.6419305801391602,,,,,,,0.0,9.622306192277232,,,,,,,,0.0020445108857218737,0.0007342941516227522,,,,,,,,0.0,4.792354514417024,,,,,,,,0.06773421133159145,0.12497583530028862,
137,4079,1.3927547931671143,0.5844559669494629,0.5714423656463623,1.8776664733886719,0.6215708255767822,0.6073071956634521,0.42426419258117676,0.27724337577819824,0.8078441619873047,,,,,,,-0.04420826362024796,1.6100850054575926,,,,,,,,0.002307333402090279,0.00032125202509482277,,,,,,,,0.21529364468813916,1.0498731830038166,,,,,,,,0.11628935888080724,0.06497754775223409,
138,9833,1.0317256450653076,0.4279904365539551,0.4755096435546875,2.8782482147216797,0.7276549339294434,0.7508091926574707,0.5581676959991455,0.2461700439453125,0.7492096424102783,17.26465864009339,0.2699720171238531,0.26907773613088215,4.154737211726321,,,0.0,0.40461195999235233,,0.0014254264361761647,0.00027150149548342,0.00026663705269812404,0.0001711756301209746,,,0.0022933415980624467,0.0002506096968681761,,9.265920184136478,0.18491517010496417,0.18476892085089314,2.2331704620430055,,,0.0,0.27227773177758297,,0.08474132945932163,0.02280569070668062,0.022472965818730154,0.13079979923147877,,,0.11775215387165468,0.03633130633852074,
139,1315,1.6464579105377197,0.630507230758667,0.6291124820709229,1.1481502056121826,0.29562830924987793,0.37926197052001953,0.4378533363342285,0.33671116828918457,0.8372898101806641,,0.22863542257292946,0.24187459890176075,1.2328273246040617,0.25751818339720084,0.2769370724557897,2.5098413101911934,0.9564787096560928,,,0.00023382713098102432,0.00023138904813985287,0.000303783014199011,0.0001204598941155401,0.00012225592135693244,0.0005978101656509458,0.00016884527451077678,,,0.14343892423722446,0.1502271683611169,0.7202756923114199,0.1818534298486392,0.19188286639251936,1.2822100847329052,0.5613939397529983,,,0.013935233435835508,0.014597333664102319,0.0633182256559391,0.01525567774787417,0.016461742634062273,0.09401217733592038,0.04131242015668108,
140,2894,0.7161836624145508,0.1977982521057129,0.1928415298461914,0.581984281539917,0.4242856502532959,0.22147774696350098,0.49907493591308594,0.21361422538757324,0.721581220626831,4.251249470238,0.18273839891796706,0.1701667539028165,-0.10057618253065154,0.24650443149729231,0.19015013849529483,-0.0364921224393004,0.12337202002209109,,0.001322249105817407,0.00018038026644088423,0.0001915145545324903,0.0006028819257255858,0.00010235042461524317,0.00010618995048018677,0.002370951742407438,9.916657516974026e-05,,2.4937284344550883,0.0861905435488449,0.08299435117011077,0.12216512549773942,0.16452856169014074,0.12798464598251724,0.2509063766710045,0.07592913501933012,,0.18592761613223846,0.02102496389601118,0.01875902560589362,0.21628800539823773,0.02533845825696164,0.01938159694568113,0.1634218589396543,0.011499290525088919,
141,6694,1.5814299583435059,0.5959539413452148,0.5762097835540771,2.903773307800293,0.20649313926696777,0.2651078701019287,0.4254422187805176,0.7113034725189209,0.69978928565979,,,,13.358790957283837,0.2660193642249366,0.30998329127320523,0.0,1.7761072194250436,,,,,0.0011210766939398536,0.00014558930383801454,0.0001808672695074822,0.0021540588334397663,0.0001562656725050508,,,,,6.692889806945821,0.19714509265865793,0.2336661293703139,0.0,1.0628799196958543,,,,,0.17123583366022055,0.01074965973675617,0.012944274638775686,0.081548756757605,0.04021339360803137,
142,9428,1.6862165927886963,0.9667978286743164,0.6292486190795898,2.0504684448242188,0.7547128200531006,0.6959946155548096,0.470719575881958,0.8089878559112549,0.8171966075897217,,0.5766357830334927,0.5044068197089023,,,,0.0,2.3991965215823807,,,0.00021248165204114996,0.00022485349314358482,,,,0.0017874350984899627,0.00023842472794196804,,,0.31975944137046286,0.278206317432549,,,,0.0,1.2567310448480102,,,0.02994478726483659,0.02773070041223753,,,,0.13628051220488197,0.08715260287023222,
143,4259,0.514798641204834,0.1577157974243164,0.15025663375854492,0.633986234664917,0.3425416946411133,0.42203283309936523,0.4851071834564209,0.2302417755126953,0.7032651901245117,17.657954266460163,0.14526079314629312,0.1411590507719171,0.4214189434798007,0.18321862050919002,0.1684599482271389,0.0,0.37107634750988855,,0.0003878300509116747,0.00021756596295727693,0.0002224685873982089,0.00020567568819190705,0.00014188502117131856,0.00014905897186804777,0.0021705236640128358,0.00040139979105220474,,9.032359939120436,0.11210351905383949,0.11179368386052493,0.27151241511701263,0.1309836428623019,0.12094178045533677,0.0,0.23082325031032,,0.09097795760181528,0.008390186634004454,0.008217277777052799,0.02353626108755339,0.00843186994187197,0.00793501137696504,0.08234246639832403,0.022876198058267436,
144,548,2.5834708213806152,1.037541151046753,0.6658375263214111,2.2251365184783936,0.5887422561645508,0.6049060821533203,0.5354106426239014,0.42672181129455566,1.1017212867736816,11.095991594671577,,,,0.4616846223772222,0.45385930047350936,0.0,0.8615544313630952,2.5852190711524816,0.0006232052610021035,,,,9.43429471170932e-05,9.271024708133698e-05,0.0021533597514583366,0.00014248356060244963,0.00010944363543296417,5.609794524429842,,,,0.30944326388737925,0.308479812728395,0.0,0.4948668583007123,1.4366176625312903,0.1851990952702888,,,,0.022660397368829965,0.0224039531278601,0.1140237467536034,0.036692143056922935,0.05846363289367217
145,7109,1.7167701721191406,0.7680182456970215,0.7614870071411133,2.112632989883423,0.6351993083953857,0.6712121963500977,2.7446227073669434,0.804736852645874,0.7059063911437988,19.913904410944518,0.512325083367522,0.4328412870078665,,,,,,,0.0008260211402320842,8.604386775246517e-05,8.105411609095625e-05,,,,,,,10.300590643217042,0.3291068832624445,0.2794878452647593,,,,,,,0.1500145409494491,0.036590901678336125,0.031857052693613795,,,,,,
147,6647,2.21601939201355,0.6281354427337646,0.6369428634643555,2.1844444274902344,0.7036516666412354,0.6879589557647705,0.46054601669311523,0.3041534423828125,0.6860120296478271,,,,,,,0.0,3.1001387406999616,,,,,,,,0.0022039614107405656,0.0007162623845308023,,,,,,,,0.0,1.531775360854389,,,,,,,,0.08887579382301622,0.07159925155733421,
149,8066,0.919907808303833,0.33704519271850586,0.39032745361328125,2.217581272125244,0.8749303817749023,0.6846439838409424,0.5309853553771973,0.2644617557525635,0.7433578968048096,-0.1677234174604971,0.1615140322957896,0.22940392272821447,,,,0.0,0.16911101207341397,,0.0011712096060176329,0.00024850631906118915,0.00031002802064669015,,,,0.0023210519491483153,0.00032291964008557706,,0.3243217537166454,0.09496920291965891,0.12659598780905912,,,,0.0,0.12914275174076356,,0.06999525344668737,0.013654850151104172,0.022637971858226212,,,,0.1417050397876306,0.01784084297561836,
151,5979,2.4747440814971924,0.5157797336578369,0.7570240497589111,2.028266429901123,0.7106378078460693,0.7488548755645752,0.6654994487762451,0.4526984691619873,0.7339522838592529,3.545828907754756,0.24900384058668215,0.2541323779930914,,,,0.0,1.7709860244209294,,0.00043670139330827555,0.00033971378013383005,0.0003408578475579456,,,,0.0022669514118408736,9.995171108446904e-05,,1.8296031362824354,0.13062036817338255,0.1334637986714223,,,,0.0,0.9585566439547507,,0.1259700554625533,0.019833868691308213,0.020264471623828727,,,,0.11013495594316158,0.051967236796306604,
153,6276,1.4823672771453857,0.756181001663208,1.017754077911377,2.171971559524536,0.6503427028656006,0.6387224197387695,0.4845774173736572,0.5387144088745117,0.7029809951782227,,,,,,,0.0,1.919147027772644,,,,,,,,0.0021143360525307437,0.0005762297908000147,,,,,,,,0.0,1.0320069272109527,,,,,,,,0.07462565418324192,0.0697918128863907,
154,6179,1.4332935810089111,0.7477476596832275,0.6064605712890625,1.8990180492401123,0.6499660015106201,0.6185953617095947,0.4394266605377197,0.4065110683441162,0.6721296310424805,,,,,,,-0.022771774718790817,1.9175629159095515,,,,,,,,0.002402097507804074,0.00011368844156606378,,,,,,,,0.3418151290614787,0.9618374283112415,,,,,,,,0.2120134132084206,0.12472000337867317,
155,4582,1.8827364444732666,0.6181423664093018,0.6492593288421631,1.8869006633758545,0.6186184883117676,0.626835823059082,2.137331485748291,0.21854925155639648,0.6748425960540771,17.374894146710815,0.5262716934619971,0.47073743967312687,,,,,0.5405587771089313,,0.00042480128931922866,0.00029540710009623634,0.0003142420388973423,,,,,0.0003491292562416885,,8.8221548779798,0.35178530854461565,0.3207912070239392,,,,,0.35322691261381056,,0.15910439514551125,0.03553097374050628,0.032028749671896284,,,,,0.03662520659510895,
156,5817,1.449563980102539,0.6048705577850342,0.5928664207458496,2.130713939666748,0.6767933368682861,0.7983849048614502,0.7952206134796143,0.3640172481536865,0.715285062789917,,,,,,,0.0,1.8586500123809087,,,,,,,,0.002309100182369418,0.0006561313464538504,,,,,,,,0.0,0.927363433701612,,,,,,,,0.12786659629441707,0.10235531537928887,
157,9728,0.3620891571044922,0.21049928665161133,0.21281218528747559,1.9184088706970215,0.684887170791626,0.6447079181671143,0.4223439693450928,0.2156848907470703,0.6552472114562988,18.16068398938818,0.486476856349251,0.36774436987515313,,,,0.0,1.877774913202201,,0.0005654348420142688,0.0002839271506957684,0.0002571968498013234,,,,0.0022808135903203525,0.00040852593501308396,,9.153370265448155,0.30314415876934286,0.23644782888880728,,,,0.0,0.9763092761572572,,0.20647877212809118,0.031349013333151564,0.024818465779329797,,,,0.11293331057913363,0.06798439606239481,
158,9122,1.4876060485839844,0.5880758762359619,0.5702731609344482,1.8967077732086182,0.6593034267425537,0.6167984008789062,0.4465053081512451,0.5088388919830322,1.236562728881836,,,,,,,0.0,2.14833517202583,,,,,,,,0.0024326373251719567,0.00029592329140146846,,,,,,,,0.0,1.1618936724811686,,,,,,,,0.15087054429614985,0.09700660214184409,
159,7488,1.511810302734375,0.6075501441955566,0.5993072986602783,1.9382798671722412,0.644568920135498,0.6419196128845215,0.47377967834472656,0.5114827156066895,0.6552596092224121,,,,,,,0.0,1.303603567515493,,,,,,,,0.002220067386568081,0.00015908980749324114,,,,,,,,0.0,0.7674985973288655,,,,,,,,0.09281198754011408,0.05063062530580774,
160,8071,0.7321372032165527,0.26814866065979004,0.3058183193206787,0.5671401023864746,0.20711064338684082,0.2588388919830322,0.4586927890777588,0.2595400810241699,0.6807513236999512,1.1872034424942461,0.14126348557645269,0.13254001939846988,1.644348335272075,0.15747715964413486,0.15663895265627742,0.0,1.4650028393798984,,0.00044051060184284934,0.0002054003539193727,0.0001957840725551031,0.00011965620232785245,0.00012561802844806457,0.00012311142108099017,0.0023390701835777424,0.0006015421197048079,,0.5908062880981543,0.08368299969918624,0.0786055459957462,0.9071151994359233,0.09734546958911862,0.09695684881701669,0.0,0.6753233404700334,,0.08441141869077057,0.013698472835580143,0.012976908873221626,0.059732512387554094,0.012194828854776298,0.012522431912695914,0.15126574159075395,0.0641992651487486,
161,3512,1.9001648426055908,0.8334438800811768,0.5922777652740479,1.9978318214416504,0.762470006942749,0.7837235927581787,0.45024538040161133,0.2803013324737549,0.6649913787841797,,,,,,,0.0,1.2136660464902094,,,,,,,,0.0023189345607135025,0.0001257239010288162,,,,,,,,0.0,0.7046343395533882,,,,,,,,0.12781143830081051,0.06202045237887213,
162,2587,0.4609060287475586,0.303607702255249,0.3312869071960449,2.634666681289673,0.8486416339874268,0.785813570022583,0.4620859622955322,0.38036537170410156,0.6657180786132812,11.756445236732834,1.0792563913093702,0.6904518884405356,11.56319934497954,1.184988799760981,1.0315051255864731,0.0,1.2398751576641516,,0.0005704751227667462,0.0004990882516396052,0.00047494300073217877,0.00034555902280103423,0.0003334022794266312,0.00035037362944272875,0.002199342495980209,0.0004000436252793116,,5.9290303002742615,0.5543046965553542,0.37463107374648746,5.858128891701054,0.6603532944170759,0.5678808011760574,0.0,0.6927595389824412,,0.1819382797360294,0.04955623809449208,0.036394310337171255,0.161385933791975,0.05395390921664769,0.04846872563963539,0.10174809139342013,0.07199087098771598,
163,5510,1.9488906860351562,0.6259820461273193,0.5727126598358154,2.0252740383148193,0.6306016445159912,0.6153192520141602,0.4208383560180664,0.40262746810913086,0.7936146259307861,,,,,,,0.0,1.3055480295282351,,,,,,,,0.0023929939744240306,7.717143218017595e-05,,,,,,,,0.0,0.7530986180843078,,,,,,,,0.15192590761794914,0.07613897574843279,
164,3434,1.5169813632965088,0.6313614845275879,0.6150200366973877,2.1873531341552734,0.6698000431060791,0.6572980880737305,0.47316789627075195,0.9288194179534912,0.6884851455688477,,,,,,,0.0,0.607679361340594,,,,,,,,0.001992124852372494,0.0009010145398612137,,,,,,,,0.0,0.21136720491426933,,,,,,,,0.06079221884832364,0.039506088875106524,
165,433,1.4616901874542236,0.6292870044708252,0.605050802230835,1.9287786483764648,0.6558992862701416,0.6490821838378906,0.43880224227905273,0.6065378189086914,0.6848251819610596,,,,,,,-0.01151438344532552,2.2213378300597046,,,,,,,,0.0018843412904554436,0.0006016624823243761,,,,,,,,0.038659404182401984,1.1882363278943828,,,,,,,,0.11848356989854765,0.08295033558555125,
167,9076,1.6360418796539307,0.6105132102966309,0.6728320121765137,2.002537250518799,0.6536386013031006,0.649329423904419,0.522040605545044,0.29480934143066406,0.6935734748840332,,,,,,,-0.03377624664614458,0.7762019738225675,,,,,,,,0.002397609275111425,0.0003222763867834965,,,,,,,,0.2643825735418229,0.450704363682317,,,,,,,,0.1957945727310532,0.07869353500725566,
170,9319,1.8193585872650146,0.4784970283508301,0.5304782390594482,1.8728139400482178,0.6369917392730713,0.6326289176940918,0.4155001640319824,0.28160953521728516,0.646479606628418,17.60812090414348,0.3800504235242782,0.2975416898268093,,,,0.0,0.44801583215819674,,0.0008230439516460037,0.000149139271850811,0.0001205600694274102,,,,0.002171659342301652,0.00034813517820451046,,8.802168314263552,0.2622063043148083,0.2090136291930973,,,,0.0,0.24479208005919384,,0.16100016490695848,0.015437939387242937,0.013608211388055257,,,,0.0817846942698648,0.02774048109692964,
172,2934,1.9713490009307861,0.8846454620361328,0.5830471515655518,1.8452775478363037,0.6262814998626709,0.614861011505127,0.42393064498901367,0.41445159912109375,0.642113208770752,2.1709553213821713,0.5530927295366491,,,,,0.0,1.2105117684093507,,0.00040142738048328647,0.00011639076181694381,,,,,0.002252529356684003,0.00012239846259857752,,1.270676186455295,0.39869132810074387,,,,,0.0,0.7176552065768141,,0.037388744116602854,0.01827407065735527,,,,,0.10367555556539684,0.05098493611417447,
173,2017,1.7973878383636475,0.5820534229278564,0.5715160369873047,1.851994514465332,0.7498779296875,0.6257939338684082,0.4352238178253174,0.8524494171142578,0.6450936794281006,,,,,,,0.0,5.373661245646007,,,,,,,,0.00211078162717875,0.0005530064449576172,,,,,,,,0.0,2.6925182216006087,,,,,,,,0.07604076924887603,0.11067048554834606,
174,72,0.294144868850708,0.13651013374328613,0.12981963157653809,1.8824794292449951,0.6264054775238037,0.6094357967376709,2.000492572784424,0.6587564945220947,0.8166384696960449,0.9571551315102774,0.4454385869907309,0.41667500500092763,,,,,,,0.00037053965565550143,0.0001308290387098237,0.00014613727438511038,,,,,,,0.5348496498396449,0.3207727774671357,0.3013534228653634,,,,,,,0.07727138494793602,0.032990290117053706,0.03245684383175257,,,,,,
175,4042,1.4026148319244385,0.587571382522583,0.5817933082580566,1.8670215606689453,0.6256399154663086,0.6258621215820312,0.4265134334564209,0.4065072536468506,0.6429493427276611,,,,,,,0.0,1.8863383726364984,,,,,,,,0.0023310958894282954,0.000835383749380561,,,,,,,,0.0,0.9099645878639687,,,,,,,,0.14247051761881221,0.11242078341756616,
176,9778,1.5261900424957275,0.6053688526153564,0.5928182601928711,1.838892936706543,0.6398890018463135,0.623283863067627,0.4416074752807617,1.1767265796661377,0.6591002941131592,,,,,,,-0.02010535114260806,3.964886814713963,,,,,,,,0.0023635770745786154,5.4084646232815984e-05,,,,,,,,0.39594442027393323,2.1580685743136936,,,,,,,,0.15708563817683938,0.12790843012993144,
177,7720,0.6964013576507568,0.36806631088256836,0.4616081714630127,1.8427557945251465,0.6343405246734619,0.6218843460083008,2.0023367404937744,0.649066686630249,0.6378090381622314,3.7434211299834668,0.3931000581099582,0.4161911826339655,,,,,,,0.0005616892997103349,0.00016345244310911387,0.00015720129388561543,,,,,,,1.9630355375906705,0.23056409928503588,0.24442748718207755,,,,,,,0.19835837433815048,0.020144822170939686,0.020785560658866057,,,,,,
178,7129,1.3874847888946533,0.5872352123260498,0.574033260345459,1.9766638278961182,1.0863094329833984,0.6538126468658447,0.43706274032592773,0.2805466651916504,0.6597251892089844,,,,,,,0.0,1.6809177916816895,,,,,,,,0.002342636245025954,0.00022715758647029826,,,,,,,,0.0,1.0371041025955914,,,,,,,,0.1462234893957583,0.07977107792949228,
180,6696,1.4215898513793945,0.5908865928649902,0.7795395851135254,2.1162703037261963,0.6354179382324219,0.6241137981414795,0.41478395462036133,0.2804453372955322,0.6789953708648682,,,,,,,0.0,2.403739433141894,,,,,,,,0.002170909414417736,0.0005256965369256249,,,,,,,,0.0,1.2217383882144262,,,,,,,,0.08138129761708605,0.07354915654437906,
181,3160,0.30924296379089355,0.146636962890625,0.1333777904510498,0.39726853370666504,0.14845871925354004,0.26351451873779297,0.4259641170501709,0.15765643119812012,0.6539676189422607,0.3197123831845736,0.2709748654508266,0.24630879470432943,3.3128699555321672,0.29898205760396956,0.3560590951763476,0.0,0.3432069517233472,,0.0008671673412810105,0.0002252361130556534,0.0002422579836660159,0.000867981797878203,0.00011172461547379883,0.00024246076496089628,0.0021508263401360727,0.00020285429227299723,,0.21840875132841486,0.18986582883128833,0.17090156898619988,1.6765367031336194,0.22910917203342712,0.268767882071122,0.0,0.18945872908709083,,0.14854229805622862,0.013127762443256051,0.01210413341835181,0.1402637658492016,0.013179568860387507,0.014871627757961957,0.07759892192170986,0.014611664704308427,
182,8176,1.39009690284729,0.5904068946838379,0.5793240070343018,1.8238534927368164,0.6231176853179932,0.6140718460083008,0.42095422744750977,0.43885302543640137,1.011866807937622,,,,,,,0.0,2.5762024803904264,,,,,,,,0.002268574115311771,0.001055079674562175,,,,,,,,0.0,1.2338282790195816,,,,,,,,0.10816232375303063,0.14185462512637434,
183,5440,1.1107938289642334,0.5322227478027344,0.5136921405792236,1.8627758026123047,0.7611441612243652,0.639714241027832,0.42348670959472656,0.2852320671081543,0.6480724811553955,0.12204246957618158,0.2503463339540032,0.23755919894247854,,,,0.0,3.1032174031131823,,0.000789003551281865,0.0002076771998873046,0.00020954161340154927,,,,0.002240083949906986,0.0007147254891558744,,0.06255651032071752,0.12540912283002775,0.11864618139319959,,,,0.0,1.510654640113172,,0.18062181735439276,0.014853666562228862,0.014120079071948375,,,,0.10061481455327227,0.09583343023845083,
184,4738,1.408245325088501,0.5881690979003906,0.6949958801269531,1.2965590953826904,0.26497960090637207,0.39803576469421387,0.42380690574645996,0.21529674530029297,0.6567151546478271,0.7546255697064301,0.7483590550506252,0.7000013407881812,1.712877620068983,0.29692272468926506,0.2977715167910716,0.0,0.6804890060818226,,0.000346155678698763,7.203522017300389e-05,7.19007053016515e-05,0.0006288433846367893,0.00012496842189114126,0.00013453402098028314,0.002275707015160231,0.0006220584230553659,,0.3697862296972584,0.37650984770013174,0.3544272862171563,0.8558076411902573,0.13662399775269846,0.13619269889206723,0.0,0.2876567391423254,,0.04900547710682185,0.03630322989629666,0.034678962976273875,0.1005824129943104,0.021455367461596795,0.021357663901408412,0.1154837425166145,0.04704204399082062,
185,7372,1.637923002243042,0.5867910385131836,0.5759994983673096,1.8506226539611816,0.6225087642669678,0.7371785640716553,0.42565202713012695,0.34952282905578613,0.6620898246765137,,,,,,,0.0,4.72137669207747,,,,,,,,0.002364032495701225,0.00030143436392078186,,,,,,,,0.0,2.422693225685035,,,,,,,,0.15460040879096737,0.10121024939170477,
187,3042,1.5350823402404785,0.5982372760772705,0.5848886966705322,1.8767991065979004,0.623098611831665,0.626624345779419,0.42673659324645996,0.2147674560546875,0.6426622867584229,6.3812928204965305,,,,,,0.0,8.916528596848114,,0.0003028797314656162,,,,,,0.002326937157120923,0.0004101631812815116,,3.369776946531269,,,,,,0.0,4.7434255502933835,,0.1045866425796953,,,,,,0.13865952094149087,0.11879783076951082,
189,6739,0.7368254661560059,0.31036949157714844,0.36533570289611816,1.8694210052490234,0.6329584121704102,0.632277250289917,2.0052084922790527,0.681997537612915,0.6477327346801758,0.9866842851165305,0.28482742077757356,0.2992518131725077,,,,,,,0.00039043905409805743,0.0003411426383645028,0.00034989120275701285,,,,,,,0.4711806520214651,0.1094430410783527,0.11603473426572522,,,,,,,0.08964547922645563,0.03368101215020254,0.03603930811010426,,,,,,
192,6789,1.4425885677337646,0.6102948188781738,0.5944771766662598,2.0150654315948486,0.7461087703704834,0.7067904472351074,0.4805734157562256,0.4962117671966553,0.7486860752105713,,,,,,,0.0,1.6757348499297773,,,,,,,,0.0021402327749747998,0.0006556434107114997,,,,,,,,0.0,0.8422253430991145,,,,,,,,0.0811556779574575,0.06954043574884815,
193,9090,1.5417115688323975,0.6980068683624268,0.5854718685150146,1.9930567741394043,0.6645152568817139,0.6646041870117188,0.5109767913818359,0.9138662815093994,0.6642775535583496,,,,,,,0.0,1.7915009468534135,,,,,,,,0.0021995335530468297,0.0011101894191552903,,,,,,,,0.0,0.8096167844386676,,,,,,,,0.0943084684854334,0.10744476656813802,
194,7944,1.6533844470977783,1.0428130626678467,0.6745615005493164,2.1466612815856934,0.6680068969726562,0.6868112087249756,0.4961202144622803,0.2509758472442627,0.6976990699768066,,,,,,,0.0,0.3206881441079786,,,,,,,,0.002249187555936722,0.000516600487858223,,,,,,,,0.0,0.09130045953558978,,,,,,,,0.11257385307064004,0.02924037248188366,
195,8995,1.6399750709533691,0.5980052947998047,0.5971486568450928,2.1767191886901855,0.7020645141601562,0.6574544906616211,0.4560375213623047,0.6016216278076172,0.9745690822601318,,,,,,,0.0,2.8204578046549496,,,,,,,,0.0021327092737483235,0.0004900931523293986,,,,,,,,0.0,1.4931564657394139,,,,,,,,0.07834318666086312,0.06323294137202805,
196,4191,1.4556725025177002,0.5930078029632568,0.583411455154419,1.8665187358856201,0.7478935718536377,0.6400411128997803,0.44216203689575195,0.8750972747802734,0.6472663879394531,,,,,,,0.0,4.270165817194256,,,,,,,,0.0019071129387642416,0.0012714381152102944,,,,,,,,0.0,2.0537508371698965,,,,,,,,0.05550120048019208,0.09827793387144988,
197,3439,1.4996693134307861,0.6514434814453125,0.5988171100616455,2.0115292072296143,0.6438772678375244,1.0151221752166748,0.5130665302276611,0.2988753318786621,0.7398180961608887,,,,,,,0.0,1.1701765160229753,,,,,,,,0.0023751981315695155,0.00010252363470233102,,,,,,,,0.0,0.6441800390076061,,,,,,,,0.17619657666988364,0.07770122994915821,
198,1558,0.6708064079284668,0.28247499465942383,0.2541341781616211,2.0122289657592773,0.6566193103790283,0.6643896102905273,0.45605039596557617,0.22540831565856934,0.6742813587188721,0.540460890149842,0.16287835745224746,0.15211388587091307,,,,0.0,0.399929570553916,,0.0007502061440836853,0.00011926027011617288,0.00011779113412449719,,,,0.0023764478954544583,0.00015375123540062858,,0.5920149208021332,0.0877460446637009,0.08275248362646458,,,,0.0,0.23168377077019564,,0.16089038055163943,0.018407837698673185,0.01683534387887265,,,,0.17550628094375006,0.04132724161787386,
199,6675,1.590047836303711,0.7498595714569092,0.6631515026092529,2.0252556800842285,0.6688599586486816,1.139784336090088,0.5067477226257324,0.8937814235687256,1.3308424949645996,,,,,,,-0.0034546756665252785,7.276349610550414,1.0102627674564253,,,,,,,0.0023550609708034866,0.0002752038317922348,0.0004745627621781436,,,,,,,0.24670139711424366,3.752847645975099,0.5448566574198858,,,,,,,0.15410236643677078,0.17414004092172927,0.09903429191669862
